offer_id,title,brand,price,availability,product_type,gtin,mpn,condition,custom_label0,custom_label1,has_brand_in_title,matched_brand,is_workhorse,workhorse_model,workhorse_description,missing_attributes
FG1420,"14 x 20 Stamp Faced Sidewall/Ceiling Return 1"" Filter Grille White",Airscape,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"GLZT7CA3610, AMVT36BP1300",GOODMAN 3 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLZT7CA3610, AMVT36BP1300, HKTSN10X1",new,,,True,goodman,False,,,GTIN
"GZV6SA3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",GOODMAN 2.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV6SA3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
7865720835673436250,GOODMAN 4 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
6215051959676035373,GOODMAN 2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
AA313,Aprilaire 313 MERV 13 Replacement Filter for 1310 Cabinet,Aprilaire,0 USD,in stock,hvac parts supplies > filters,,AA313,new,,,False,,False,,,GTIN
"GLXT7CA4810, CAPTA6030C3, GRVT960804CN",GOODMAN 4 Ton 17.2 SEER2 R-32 97.0% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA4810, CAPTA6030C3, GRVT960804CN",new,,,True,goodman,False,,,GTIN
GPGM54210031,Goodman 3.5 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM54210031,Goodman,0 USD,in stock,goodman 1,,GPGM54210031,new,,,True,goodman,False,,,GTIN
"S-GLXS5BA4210,S-GR9S920804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA4210,S-GR9S920804CNA,S-CAPTA4230C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLXS5BA6010,S-GR9S921005CNA,S-CAPTA6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA6010,S-GR9S921005CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
SPY200303,Spyder 5 Piece Black Series Bi Metal Reciprocating Saw Blades 6 in.,Spyder,0 USD,in stock,tools > spyder products > drill bits blades and hole saws,,SPY200303,new,,,False,,False,,,GTIN
"S-GLZS5BA4210,S-GR9S920804CNA,S-CHPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA4210,S-GR9S920804CNA,S-CHPTA4230C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
EM720,Hi-Res Differential Manometer,UEI,0 USD,in stock,tools,,EM201SPKIT,new,,,False,,False,,,GTIN
S-AMVT36BP1300,Solace 3 Ton R-32 Air Handler - S-AMVT36BP1300,Solace,0 USD,in stock,solace,,S-AMVT36BP1300,new,,,True,solace,False,,,GTIN
"GLXS3BN6010, AMST60DU13",GOODMAN 5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS3BN6010, AMST60DU13, HKTSN10X1",new,,,True,goodman,False,,,GTIN
"RA14AY48AJ1NA, RH2TY4821STANNJ, WRX10021",Rheem 4.0 Ton AC System 14.3 SEER2 with Air Handler & 10kW Heat Kit - R-454B,Rheem,0 USD,in stock,rheem,,"RA14AY48AJ1NA, RH2TY4821STANNJ, WRX10021",new,,,True,rheem,False,,,GTIN
"GLXS4BA6010, AMST60DU13",GOODMAN 5.0 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS4BA6010, AMST60DU13",new,,,True,goodman,False,,,GTIN
MPA5002L0060001,">B< Maxipro ACR Long Elbow 3/4""x90D",Conex Bänninger,0 USD,in stock,hvac parts supplies,,MPA5002L0060001,new,,,False,,False,,,GTIN
06-406-ASD,"06"" Saddle Collar with Scoop and Damper",,0 USD,in stock,hvac parts supplies,,06-406-ASD,new,,,False,,False,,,GTIN
CMFTSNS-01,Comfort Sensor,Solace,0 USD,in stock,hvac parts supplies,,CMFTSNS-01,new,,,False,,False,,,GTIN
S-GPUM36008031,Solace 5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM36008031,Solace,0 USD,in stock,solace,,S-GPUM36008031,new,,,True,solace,False,,,GTIN
ROSSLV8,"Rossi 8"" Sleeve - Manual Damper",Rossi,0 USD,in stock,hvac parts supplies,,ROSSLV8,new,,,False,,False,,,GTIN
"RA16AY60AJ2NA, R801V1255A24UHSCAP, RCFY6024STANMC",Rheem 5.0 Ton 16.0 SEER2 AC & 80% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA16AY60AJ2NA, R801V1255A24UHSCAP, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
4SADDLE,"4"" Saddle Collar",Southwark,0 USD,in stock,hvac parts supplies,,4SADDLE,new,,,False,,False,,,GTIN
"S-GLXS4BA6010,S-GR9S921005CNA,S-CAPTA6030C3",SOLACE 5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLXS4BA6010,S-GR9S921005CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"RA14AY60AJ1NA, RH2TY6024STANNJ, WRX10021","Rheem 5.0 Ton 14.0 SEER2 AC, Air Handler & 10kW Heat Kit System",Rheem,0 USD,in stock,rheem,,"RA14AY60AJ1NA, RH2TY6024STANNJ, WRX10021",new,,,True,rheem,False,,,GTIN
230UNICFM1025,1/6-1/3 Multi-Horsepower Universal Condenser Fan Motor 1025 RPM,,0 USD,in stock,hvac parts supplies,,230UNICFM1025,new,,,False,,False,,,GTIN
FLATW-PAINT,Flat White Rust-oleum Spray Paint,,0 USD,in stock,hvac parts supplies,,FLATW-PAINT,new,,,False,,False,,,GTIN
GPGM32404031,Goodman 2 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM32404031,Goodman,0 USD,in stock,goodman 1,,GPGM32404031,new,,,True,goodman,False,,,GTIN
1210WHP,"1/2"" 10AWG 6' non-metalic whip up to 30A 240V",American Air Components,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"RA16AY60AJ2NA, R921V1155A24M4SCAP, RCFY6024STANMC",Rheem 5.0 Ton 16.0 SEER2 AC & 92% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA16AY60AJ2NA, R921V1155A24M4SCAP, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
RA16AY24AJ2NA,RHEEM RA16AY24AJ2NA - 2.0 Ton 16.0 SEER2 Two-Stage Air Conditioner,Rheem,0 USD,in stock,rheem,,RA16AY24AJ2NA,new,,,True,rheem,False,,,GTIN
QFLSH6,"Quick Flash 6"" Blue Plate P-600",Quickflash,0 USD,in stock,hvac parts supplies,,QFLSH6,new,,,False,,False,,,GTIN
"S-GLXS5BA2410,S-GR9S800403ANA,S-CHPTA2426B3",SOLACE 2 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA2410,S-GR9S800403ANA,S-CHPTA2426B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
H-WP75,HydroBalance Scrubbin' Wipes 75-Count Dispenser,HydroBalance,0 USD,in stock,hvac parts supplies,,H-WP75,new,,,False,,False,,,GTIN
"GLXS3BN4210, GR9S800804CNA, CAPTA4230C3",GOODMAN 3.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN4210, GR9S800804CNA, CAPTA4230C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
SWCVR01,Switch Cover,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
ROSSLV14,"Rossi 14"" Sleeve - Manual Damper",Rossi,0 USD,in stock,hvac parts supplies,,ROSSLV14,new,,,False,,False,,,GTIN
UNIDEFBD,Universal Heat Pump Defrost Control Board Model # 47D01U-843,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"GLXS3BN3610, GR9S920603BNA, CAPTA3626B3",GOODMAN 3 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN3610, GR9S960603BNA, CAPTA3626B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
AA8053,Aprilaire 8053 Surface-Mount Sensor,Airscape,0 USD,in stock,hvac parts supplies,,8053,new,,,False,,False,,,GTIN
AA83W,"Aprilaire 8"" Round Damper 2 Wire Normally Open Zone Damper Model # ...",Aprilaire,0 USD,in stock,hvac parts supplies > aprilaire zoning,,AA83W,new,,,False,,False,,,GTIN
GZV6SA3610,Goodman 3 Ton R-32 Heat Pump Condenser - GZV6SA3610,Goodman,0 USD,in stock,goodman 1,,GZV6SA3610,new,,,True,goodman,False,,,GTIN
DIY-09-HP-WM-115D25-O,MRCOOL 9k DIY 5th Generation Mini-split Air Handler & Condenser 115v,MRCOOL,0 USD,in stock,mrcool > mrcool,['00840255586993'],DIY-09-HP-WM-115D25-O,new,,,False,,False,,,
14322576786029177458,GOODMAN 3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
CAP4575MF,45/7.5 MF / 440 VA 440V 45+7.5 MFD HVAC Capacitor,Hartland Controls,0 USD,in stock,hvac parts supplies,,CAP4575MF,new,,,False,,False,,,GTIN
10609638396512272007,"SOLACE 5 Ton 17.5 SEER2 R-32 96% AFUE 100,000 BTU Dual Fuel System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
9V,9V Batteries,,0 USD,in stock,hvac parts supplies,,9V,new,,,False,,False,,,GTIN
8COL,"8"" Starting Collar Take Off - Snap Lock",Southwark,0 USD,in stock,hvac parts supplies,,8COL,new,,,False,,False,,,GTIN
AAPLEN1310,1310 April Aire Return Support Plenum Box (20.5 X 20.5 X 22.5),Aprilaire,0 USD,in stock,hvac parts supplies,,AAPLEN1310,new,,,False,,False,,,GTIN
RP14AY24AJ2NA,RHEEM 2.0 Ton 14.3 SEER2 Two-Stage Heat Pump,Rheem,0 USD,in stock,rheem,,RP14AY24AJ2NA,new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLXS3BN3010, AWST30SU1308",GOODMAN 2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,Goodman,0 USD,in stock,goodman 1,,"GLXS3BN3010, AWST30SU1308",new,,,True,goodman,False,,,GTIN
"S-GLZS5BA3610,S-GR9S920603BNA,S-CHPTA3630B3",SOLACE 3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA3610,S-GR9S920603BNA,S-CHPTA3630B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
RSWG306,30 x 6 Stamp Faced Sidewall/Ceiling Return Grille White,Airscape,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
SPY19023,Spyder Mach-Blue 1/4-in 16 Step Drill Bit,Spyder,0 USD,in stock,tools > spyder products > drill bits blades and hole saws,,SPY19023,new,,,False,,False,,,GTIN
CAP10MF,Capacitor CAP10MF 10 MFD,Hartland Controls,0 USD,in stock,hvac parts supplies,,CAP10MF,new,,,False,,False,,,GTIN
"GLXS3BN6010, GR9S921005CNA, CAPT6030C3",GOODMAN 5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN6010, GR9S961005CNA, CAPT6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
3SW90,"3"" Singlewall Adjustable 90 Degree Elbow",Gray Metal Products,0 USD,in stock,hvac parts supplies,,3SW90,new,,,False,,False,,,GTIN
389606418434869112,"SOLACE 2 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
GLXS3BN3010,Goodman GLXS3BN3010 2.5 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,goodman 1,,GLXS3BN3010,new,,,True,goodman,False,,,GTIN
ROSSI4,"Rossi 4"" Complete Manual Damper",Rossi,0 USD,in stock,hvac parts supplies > collars,,ROSSI14,new,,,False,,False,,,GTIN
GZV7SA3610,GOODMAN GZV7SA3610 - 3.0 Ton 17.5 SEER2 Variable-Speed Heat Pump,Goodman,0 USD,in stock,goodman 1,,GZV7SA3610,new,,,True,goodman,False,,,GTIN
QFLSH1,"Quick Flash 1"" Blue Plate (3/4 PVC & 1"" Black Pipe)",Quickflash,0 USD,in stock,hvac parts supplies,,QFLSH1,new,,,False,,False,,,GTIN
RCFY4821STANMC,"RHEEM RCFY4821STANMC - 4.0 Ton 21"" Cased Evaporator Coil",Rheem,0 USD,in stock,rheem,,RCFY4821STANMC,new,,,True,rheem,False,,,GTIN
"S-GLXS4BA3010,S-AMST30BU13",SOLACE 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLXS4BA3010,S-AMST30BU13",new,,,True,solace,False,,,GTIN
GPHM33631,Goodman 3 Ton 13.4 SEER2 Packaged Heat Pump - GPHM33631,Goodman,0 USD,in stock,goodman 1,,GPHM33631,new,,,True,goodman,False,,,GTIN
"S-GLXT7CA2410,S-CAPTA2422B3,S-GRVT800603BN","SOLACE 2 Ton 17.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,solace,,"S-GLXT7CA2410, S-CAPTA2422B3, S-GRVT800603BN",new,,,True,solace,False,,,GTIN
"S-GLZS4BA1810,S-GR9S800403ANA,S-CAPTA2422A3",SOLACE 1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA1810,S-GR9S800403ANA,S-CAPTA2422A3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GLXS3BN3610,Goodman GLXS3BN3610 3 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,goodman 1,,GLXS3BN3610,new,,,True,goodman,False,,,GTIN
R801V0754A17UHSCAP,"RHEEM R801V0754A17UHSCAP - 75,000 BTU 80% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R801V0754A17UHSCAP,new,,,True,rheem,False,,,GTIN
"RP14AY30AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC","Rheem 2.5 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RP14AY30AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
11819926940214770765,"SOLACE 4 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"S-GLXS5BA2410,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA2410,S-GR9S920403ANA,S-CAPTA2422A3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
C161OILKIT,Residential Combustion Analyzer Kit for Gas & Oil Fired Appliances,UEI,0 USD,in stock,tools,,C161OILKIT,new,,,False,,False,,,GTIN
18078594730355464677,SOLACE 2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit,Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"GLXS5BA4210, AMST42CU13",GOODMAN 3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS5BA4210, AMST42CU13, HKTSN10X1",new,,,True,goodman,False,,,GTIN
GLXS4BA3010,Goodman GLXS4BA3010 2.5 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,goodman 1,,GLXS4BA3010,new,,,True,goodman,False,,,GTIN
FF1620/2020,"16 x 20 x 4 & 20 x 20 x 4 Universal MERV 11 Filter Replacement 16"" ...",,0 USD,in stock,hvac parts supplies,,FF1620/2020,new,,,False,,False,,,GTIN
MSL1225,"1/2"" x 1/4"" 25ft Mini-Split",Ptubes Linesets,0 USD,in stock,hvac parts supplies,,MSL1225,new,,,False,,False,,,GTIN
EM201SPKIT,Static Pressure Manometer Kit,UEI,0 USD,in stock,tools,,EM201SPKIT,new,,,False,,False,,,GTIN
R921T1155A24M4SNAS,"RHEEM R921T1155A24M4SNAS - 115,000 BTU 92% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R921T1155A24M4SNAS,new,,,True,rheem,False,,,GTIN
"S-GLXS4BA3610,S-AWST36LU1308A",SOLACE 3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler,Solace,0 USD,in stock,solace,,"S-GLXS4BA3610,S-AWST36LU1308A",new,,,True,solace,False,,,GTIN
6636961717906205220,GOODMAN 3 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"GXV6SS4810, AHVE48CP1300, HKTSN10X1, GTST-CW-WH-A",GOODMAN 4 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GXV6SS4810, AHVE48CP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
CHPEA6030C3,Goodman 5 Ton R-32 Horizontal Evaporator Coil - CHPEA6030C3,Goodman,0 USD,in stock,goodman 1,,CHPEA6030C3,new,,,True,goodman,False,,,GTIN
FP15,Rheem FP15 LP Conversion Kit - 80%+ Furnaces,Rheem,0 USD,in stock,hvac parts supplies,,FP15,new,,,True,rheem,False,,,GTIN
"S-GLXS4BA2410,S-GR9S920403ANA,S-CHPTA2426B3",SOLACE 2 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLXS4BA2410,S-GR9S920403ANA,S-CHPTA2426B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GLZS4MA2410,Goodman 2.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA2410,Goodman,0 USD,in stock,goodman 1,,GLZS4MA2410,new,,,True,goodman,False,,,GTIN
GLXS4MA3010,Goodman 2.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA3010,Goodman,0 USD,in stock,goodman 1,,GLXS4MA3010,new,,,True,goodman,False,,,GTIN
SILIC01,Accessory SILIC01,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
S-AMST30BU13,Solace 2.5 Ton R-32 Air Handler - S-AMST30BU13,Solace,0 USD,in stock,solace,,S-AMST30BU13,new,,,True,solace,False,,,GTIN
GRVT800805DN,Goodman 80% AFUE Gas Furnace - GRVT800805DN,Goodman,0 USD,in stock,goodman 1,,GRVT800805DN,new,,,True,goodman,False,,,GTIN
S-GPHH34831,Solace 2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH34831,Solace,0 USD,in stock,solace,,S-GPHH34831,new,,,True,solace,False,,,GTIN
R608,"8"" R-6 Flex",Quality Flex,0 USD,in stock,hvac parts supplies,,R608,new,,,False,,False,,,GTIN
7055996418659750945,GOODMAN 5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
TPSPD,"Surge Protector 100,000 Amps Max Surge Current 5-2-1",5-2-1 (CPS),0 USD,in stock,hvac parts supplies,,TPSPD,new,,,False,,False,,,GTIN
"S-GLXT7CA3610,S-CAPTA3626B3,S-GRVT960603BN","SOLACE 3 Ton 17.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,solace,,"S-GLXT7CA3610, S-CAPTA3626B3, S-GRVT960603BN",new,,,True,solace,False,,,GTIN
OC142014,"Return Air Boot Side Outlet 14 x 20 x 14"" round collar",Gray Metal Products,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
3270109893171838480,GOODMAN 3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"S-GLZS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",SOLACE 3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
R921V0603A17M4SCAP,"RHEEM R921V0603A17M4SCAP - 60,000 BTU 92% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R921V0603A17M4SCAP,new,,,True,rheem,False,,,GTIN
PLENAHCFR,C Width Air Handler Return Support Plenum Box With 20x20x1 Filter R...,,0 USD,in stock,hvac parts supplies,,PLENAHCFR,new,,,False,,False,,,GTIN
30A2PBR,30A 2 Pole 230V Breaker,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
GPHM53031,Goodman 2.5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53031,Goodman,0 USD,in stock,goodman 1,,GPHM53031,new,,,True,goodman,False,,,GTIN
S-CHPTA2426B3,Solace 2 Ton R-32 Horizontal Evaporator Coil - S-CHPTA2426B3,Solace,0 USD,in stock,solace,,S-CHPTA2426B3,new,,,True,solace,False,,,GTIN
AMVT36CP1300,Goodman 3.0 Ton AMVT36CP1300 R-32 Multi-Position Variable-Speed Air Handler,Goodman,0 USD,in stock,goodman 1,,AMVT36CP1300,new,,,True,goodman,False,,,GTIN
6900,REFRIGERANT RECOVERY SYSTEM,Mastercool,0 USD,in stock,tools,,6900,new,,,False,,False,,,GTIN
SLDR1,15% Sil-Fos (Per Stick),,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
CHPTA2426B3,Goodman CHPTA2426B3 1½ - 2 Ton R-32 Evaporator Coil,Goodman,0 USD,in stock,goodman 1,,CHPTA2426B3,new,,,True,goodman,False,,,GTIN
"S-GLXT7CA2410,S-CAPTA2422B3,S-GRVT960403BN","SOLACE 2 Ton 17.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,solace,,"S-GLXT7CA2410, S-CAPTA2422B3, S-GRVT960403BN",new,,,True,solace,False,,,GTIN
"GLXS4BA3010, AWST30SU1308",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,Goodman,0 USD,in stock,goodman 1,,"GLXS4BA2410, AWST24SU1305",new,,,True,goodman,False,,,GTIN
FTXQ09ASBU9,Daikin OTERRA Series 9K BTU Hi-Wall Fan Coil R-32,Daikin,0 USD,in stock,daikin,,FTXQ09ASBU9,new,,,True,daikin,False,,,GTIN
8SADDLE,"8"" Saddle Collar",Southwark,0 USD,in stock,hvac parts supplies,,8SADDLE,new,,,False,,False,,,GTIN
"GLXS4BA6010, GR9S801005CNA, CHPT6030D3","Goodman 5 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32",Goodman,0 USD,in stock,goodman 1,,"GLXS4BA6010, GM9S801005CNA, CHPT6030D3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS3BN3610, GR9S800604BNA, CHPTA3630B3",GOODMAN 3 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN3610, GR9S800604BNA, CHPTA3630B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GPHM54231,Solace 3.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM54231,Solace,0 USD,in stock,solace,,S-GPHM54231,new,,,True,solace,False,,,GTIN
GPHM34231,Goodman 3.5 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34231,Goodman,0 USD,in stock,goodman 1,,GPHM34231,new,,,True,goodman,False,,,GTIN
34PVCJ,"34"" PVC 3/4” J-Traps",American Air Components,0 USD,in stock,hvac parts supplies,,34PVCJ,new,,,False,,False,,,GTIN
MPA52700070001,">B< Maxipro 7/8"" Straight Coupler",Conex Bänninger,0 USD,in stock,hvac parts supplies,,MPA52700070001,new,,,False,,False,,,GTIN
34SHTOF,3/4 Shut Off Valve,,0 USD,in stock,hvac parts supplies > gas pipe fittings trac pipe,,,new,,,False,,False,,,"GTIN, MPN"
H-SP48,HydroBalance Hand-Held Pump Sprayer 48 Fl.oz. Capacity,HydroBalance,0 USD,in stock,hvac parts supplies,,H-SP48,new,,,False,,False,,,GTIN
AQM4,Indoor Air Quality Meter,UEI,0 USD,in stock,tools,,AQM4,new,,,False,,False,,,GTIN
"S-GLZS4BA2410,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 2 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA2410,S-GR9S920403ANA,S-CAPTA2422A3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLZS4BA6010,S-AMST60DU13",SOLACE 5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLZS4BA6010,S-AMST60DU13",new,,,True,solace,False,,,GTIN
"GLXS4BA4210, AMST42CU13",GOODMAN 3.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS4BA4210, AMST42CU13, HKTSN10X1",new,,,True,goodman,False,,,GTIN
